isDE?	criteria	sample	cellLine	tx	gene	entrez	isProteinCoding	FC	log2FC	shrunkLFC	pValue	qValue	dir	meanFPKM	minMeanFPKM	meanFPKMTreatment	meanFPKMControl
N	FC2	HCT116-dxRes2	HCT116	dxRes2	GLIS3-AS1	84850	N	6.33359634327	2.66302492355089	1.52543459418762	0.0076962789009583	0.0209219463062341	up	0	0	0	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	ISM1	140862	Y	6.30934280569	2.65748973890802	2.48968063497886	1.46016942186828e-08	1.10792608482388e-07	up	0.447361615209	0.126123233281	0.768599997136911	0.126123233280832
N	FC2	HCT116-dxRes2	HCT116	dxRes2	HIST1H2BF	8343	Y	6.25605586993	2.6452533967424	0.133174872492738	0.0887582825476285	0.166450515976121	up	0.212585851963	0.0695773690752	0.35559433485124	0.0695773690751627
N	FC2	HCT116-dxRes2	HCT116	dxRes2	SKIDA1	387640	Y	6.25538132974	2.64509783415279	2.53595016626217	3.76477166742249e-12	4.21723262238909e-11	up	0.205182709088	0.0536806440132	0.356684774162197	0.0536806440132256
N	FC2	HCT116-dxRes2	HCT116	dxRes2	ZFP69	339559	Y	6.15687877656	2.62219916345679	0.139664823721222	0.0855695890745562	0.161363559177058	up	0.027765652385	0.00582700391126	0.0497043008588319	0.00582700391125537
N	FC2	HCT116-dxRes2	HCT116	dxRes2	FCMR	9214	Y	6.14954703879	2.62048014883333	0.228870417084711	0.0356409508767901	0.0776322585144796	up	0.0425775243482	0.0133259786195	0.0718290700769511	0.0133259786194722
N	FC2	HCT116-dxRes2	HCT116	dxRes2	TMSB4Y	9087	Y	6.12654883386	2.61507461349602	2.37821212849663	1.66097723925925e-06	9.46947259991429e-06	up	0.360205142314	0.127993414168	0.59241687046014	0.127993414168142
Y	FC2	HCT116-dxRes2	HCT116	dxRes2	MYL2	4633	Y	6.05969299106	2.59924470269321	2.31687804932744	1.0994323347252e-05	5.48992403129706e-05	up	1.33510572089	0.376521096437	2.29369034533303	0.376521096437399
N	FC2	HCT116-dxRes2	HCT116	dxRes2	SNORA13	654322	N	6.04902752524	2.59670322548171	0.127771497254901	0.0941741774865225	0.17434609577118	up	0	0	0	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	SLC13A5	284111	Y	5.93902758912	2.57022673452703	0.233117105050899	0.0361389153412406	0.0785450651481269	up	0.0220596710984	0.00425891739041	0.039860424806429	0.00425891739041423
N	FC2	HCT116-dxRes2	HCT116	dxRes2	FAM19A4	151647	Y	5.92628562052	2.56712815943683	0.0150477655826207	0.51559715589654	NA	up	0.0303731224551	0.0115165394453	0.0492297054648504	0.0115165394452774
N	FC2	HCT116-dxRes2	HCT116	dxRes2	TEKT2	27285	Y	5.92628562052	2.56712815943683	0.0152351386201081	0.515597155896541	NA	up	0.0143747145698	0	0.0287494291396273	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	C7orf57	136288	Y	5.86160121595	2.55129482006868	1.37322534836754	0.00932481580772969	0.0246572030214685	up	0.120009257026	0.0208124901276	0.219206023923477	0.0208124901275755
N	FC2	HCT116-dxRes2	HCT116	dxRes2	KIAA1644	85352	Y	5.73126234156	2.51885293537471	0.0329375977262734	0.398105473762584	NA	up	0.00290779456138	0	0.00581558912275163	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	CACNG2	10369	Y	5.73126234156	2.51885293537471	0.0329375977262734	0.398105473762584	NA	up	0.00421912456426	0	0.00843824912852957	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	OVCH1	341350	Y	5.73126234156	2.51885293537471	0.0329375977262734	0.398105473762584	NA	up	0.00199767904627	0	0.0039953580925355	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	CYYR1	116159	Y	5.73126234156	2.51885293537471	0.0329375977262734	0.398105473762584	NA	up	0	0	0	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	MIR3944	100500911	N	5.73126234156	2.51885293537471	0.0329375977262734	0.398105473762584	NA	up	0	0	0	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	GIMAP8	155038	Y	5.73126234156	2.51885293537471	0.0329375977262734	0.398105473762584	NA	up	0.00481350747972	0	0.00962701495943213	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	QPCT	25797	Y	5.73000522217	2.51853645381492	0.0702588471984818	0.196572742419931	NA	up	0.0467696373944	0.00769043991827	0.0858488348704804	0.00769043991826667
N	FC2	HCT116-dxRes2	HCT116	dxRes2	PLVAP	83483	Y	5.72665551415	2.51769282103404	0.0634323961893666	0.212339735742374	NA	up	0.023879439488	0	0.0477588789760523	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	RGS4	5999	Y	5.70432624516	2.5120564955997	0.223394261560551	0.0410253788764117	0.0874823641395397	up	0.0438035158681	0.0125825527203	0.0750244790159037	0.012582552720295
N	FC2	HCT116-dxRes2	HCT116	dxRes2	MIR3183	100422835	N	5.65818362536	2.50033899735831	0.0635808478764228	0.215578529241034	NA	up	0	0	0	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	MAP3K19	80122	Y	5.60429174919	2.48653206179186	0.0715454996605319	0.193001915089313	NA	up	0.0046801526832	0	0.00936030536639358	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	SSTR3	6753	Y	5.59693311232	2.48463650651456	0.0373963995771634	0.371126931594477	NA	up	0.00526086666942	0	0.0105217333388391	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	AVPR1A	552	Y	5.59693311232	2.48463650651456	0.0373963995771634	0.371126931594477	NA	up	0.00241463384519	0	0.00482926769038602	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	RNVU1-19	101954277	N	5.59693311232	2.48463650651456	0.0373963995771634	0.371126931594477	NA	up	0	0	0	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	AZU1	566	Y	5.59008124307	2.48286925053143	0.0625663641317376	0.223199237211582	NA	up	0.00995697160768	0	0.0199139432153524	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	C1QTNF2	114898	Y	5.58402986151	2.48130665661467	1.65898607289484	0.0048171869137591	0.0137810650770957	up	0.115812741294	0.0443066594929	0.187318823094506	0.0443066594929055
N	FC2	HCT116-dxRes2	HCT116	dxRes2	LINC02075	101927207	N	5.58215523096	2.48082224404314	0.0373023056054178	0.372370832585505	NA	up	0	0	0	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	FCN1	2219	Y	5.58215523096	2.48082224404314	0.0373023056054178	0.372370832585505	NA	up	0.00169335492476	0	0.00338670984951677	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	LINC01783	100132147	N	5.58215523096	2.48082224404314	0.0373023056054178	0.372370832585505	NA	up	0.0239182954123	0.0189464364028	0.0288901544217833	0.0189464364028331
N	FC2	HCT116-dxRes2	HCT116	dxRes2	DOCK4-AS1	100506413	N	5.58215523096	2.48082224404314	0.0373023056054178	0.372370832585505	NA	up	0.00281529524662	0	0.005630590493242	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	CD34	947	Y	5.58215523096	2.48082224404314	0.0373023056054178	0.372370832585505	NA	up	0.0126985712762	0	0.0253971425523958	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	MIR345	442910	N	5.58215523096	2.48082224404314	0.0373023056054178	0.372370832585505	NA	up	0	0	0	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	B3GALT5-AS1	114041	N	5.56982991942	2.47763327403598	2.21922636914951	7.53463546438831e-06	3.86867016157532e-05	up	0.336692433297	0.0949093241528	0.578475542440408	0.0949093241527638
N	FC2	HCT116-dxRes2	HCT116	dxRes2	PECAM1	5175	Y	5.56295300552	2.47585091810488	0.349687300883351	0.0200051936748575	0.0474977984866308	up	0.016498399962	0.00374383841494	0.0292529615090085	0.00374383841494307
N	FC2	HCT116-dxRes2	HCT116	dxRes2	BCL2L2-PABPN1	100529063	Y	5.55261534473	2.47316745725224	0.0675826356278343	0.206904906872229	NA	up	22.6122063916	19.3863164647	25.8380963185084	19.3863164647495
N	FC2	HCT116-dxRes2	HCT116	dxRes2	ANXA8	653145	Y	5.54618949915	2.47149691042877	0.0696024238711791	0.201443868346344	NA	up	0.0512626141796	0.0484803449002	0.0540448834591298	0.0484803449001656
N	FC2	HCT116-dxRes2	HCT116	dxRes2	SLC22A1	6580	Y	5.54607517393	2.47146717143067	0.0701282302989346	0.202473923977724	NA	up	0.0150101277836	0.00723442624126	0.0227858293259631	0.00723442624125797
N	FC2	HCT116-dxRes2	HCT116	dxRes2	PMEPA1	56937	Y	5.50943564278	2.46190454437471	2.35148948922599	2.65952533096737e-11	2.76886137235159e-10	up	0.316663100488	0.0953636896699	0.537962511306034	0.0953636896698685
N	FC2	HCT116-dxRes2	HCT116	dxRes2	CXCR4	7852	Y	5.5005651256	2.459579848094	0.292795163150492	0.0256927825803758	0.0587342614412752	up	0.107435138804	0.0413058488526	0.173564428755819	0.0413058488525823
N	FC2	HCT116-dxRes2	HCT116	dxRes2	MIR5787	102464817	N	5.48313232631	2.45500029110857	0.0606775980831419	0.228697374426588	NA	up	0	0	0	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	CAPN9	10753	Y	5.48275371732	2.45490066991879	0.0614766698228018	0.230667460178132	NA	up	0	0	0	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	SCARNA18	677765	N	5.47609427038	2.45314728265217	0.0614676188906587	0.228071623639102	NA	up	0	0	0	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	PLBD1	79887	Y	5.47325663359	2.45239950414841	0.0365971246378067	0.381762724460075	NA	up	0.00190402735998	0	0.00380805471996577	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	MIR1322	100302166	N	5.47325663359	2.45239950414841	0.0365971246378067	0.381762724460075	NA	up	0	0	0	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	LINC01336	104326191	N	5.47325663359	2.45239950414841	0.0365971246378067	0.381762724460075	NA	up	0	0	0	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	MIR15A	406948	N	5.47325663359	2.45239950414841	0.0365971246378067	0.381762724460075	NA	up	0	0	0	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	DHRS9	10170	Y	5.47325663359	2.45239950414841	0.0365971246378067	0.381762724460075	NA	up	0.026818029314	0.00994491533894	0.0436911432890836	0.00994491533893663
N	FC2	HCT116-dxRes2	HCT116	dxRes2	LNCSRLR	109729161	N	5.47325663359	2.45239950414841	0.0365971246378067	0.381762724460075	NA	up	0.0130911913036	0	0.0261823826072647	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	ATP1B2	482	Y	5.47325663359	2.45239950414841	0.0365971246378067	0.381762724460075	NA	up	0.00494799605514	0	0.0098959921102811	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	DSC1	1823	Y	5.46859096155	2.45116915575038	0.0605123528200039	0.229715751121077	NA	up	0.00300793290825	0.00290099402251	0.00290099402250506	0.00311487179400469
N	FC2	HCT116-dxRes2	HCT116	dxRes2	AARSD1	80755	Y	5.45819866024	2.44842490485904	0.0412067057702751	0.351507679751435	NA	up	24.5750326909	23.9033138217	23.90331382173	25.2467515601161
N	FC2	HCT116-dxRes2	HCT116	dxRes2	HSPE1-MOB4	100529241	Y	5.45819866024	2.44842490485904	0.0412067057702751	0.351507679751435	NA	up	0.22770688248	0.129769856875	0.325643908085002	0.129769856875438
N	FC2	HCT116-dxRes2	HCT116	dxRes2	CCRL2	9034	Y	5.45819866024	2.44842490485904	0.0412067057702751	0.351507679751435	NA	up	0.0243796369724	0	0.0487592739448626	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	GLRA4	441509	Y	5.45819866024	2.44842490485904	0.0412067057702751	0.351507679751435	NA	up	0	0	0	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	MIR7110	102465667	N	5.45011388178	2.44628637575317	0.122056010832708	0.114202692104503	0.20345986830697	up	0	0	0	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	NCR3	259197	Y	5.44370366221	2.44458853328285	0.0364071975191039	0.384333729425217	NA	up	0.0300349370729	0	0.0600698741457857	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	LINC01776	729987	N	5.44370366221	2.44458853328285	0.0364071975191039	0.384333729425217	NA	up	0.00979398393208	0	0.0195879678641505	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	DPEP2	64174	Y	5.44370366221	2.44458853328285	0.0364071975191039	0.384333729425217	NA	up	0.0230835280186	0.0219893542739	0.024177701763443	0.021989354273852
N	FC2	HCT116-dxRes2	HCT116	dxRes2	KCTD14	65987	Y	5.44370366221	2.44458853328285	0.0364071975191039	0.384333729425217	NA	up	3.24388701107	2.76999628082	3.7177777413312	2.76999628081652
N	FC2	HCT116-dxRes2	HCT116	dxRes2	GIPC3	126326	Y	5.44370366221	2.44458853328285	0.0364071975191039	0.384333729425217	NA	up	0.00278114537972	0	0.0055622907594366	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	XAF1	54739	Y	5.44370366221	2.44458853328285	0.0364071975191039	0.384333729425217	NA	up	0.00713305110876	0.00699292916413	0.0072731730533936	0.00699292916413123
N	FC2	HCT116-dxRes2	HCT116	dxRes2	NANOS3	342977	Y	5.41656874238	2.43737923055585	0.130443122073434	0.105732735849241	0.191310551266323	up	0.244847842485	0.116746091916	0.372949593053586	0.116746091916339
Y	FC2	HCT116-dxRes2	HCT116	dxRes2	CTGF	1490	Y	5.35606083852	2.42117234806647	2.36716279054031	9.48012251896095e-21	2.14501238074615e-19	up	1.74444201126	0.624945017838	2.86393900467323	0.624945017838084
N	FC2	HCT116-dxRes2	HCT116	dxRes2	MIR141	406933	N	5.345498859	2.4183245911311	0.0307740874738848	0.430847134361214	NA	up	0	0	0	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	LINC01618	152578	N	5.345498859	2.4183245911311	0.0307740874738848	0.430847134361214	NA	up	0	0	0	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	SMIM24	284422	Y	5.345498859	2.4183245911311	0.0307740874738848	0.430847134361214	NA	up	0.0449651907029	0	0.0899303814058	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	REM1	28954	Y	5.345498859	2.4183245911311	0.0307740874738848	0.430847134361214	NA	up	0	0	0	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	LINC00523	283601	N	5.345498859	2.4183245911311	0.0307740874738848	0.430847134361214	NA	up	0.0126598853677	0	0.0253197707354538	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	CCL2	6347	Y	5.345498859	2.4183245911311	0.0307740874738848	0.430847134361214	NA	up	0.036129811713	0	0.0722596234259687	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	MIR4651	100616270	N	5.345498859	2.4183245911311	0.0307740874738848	0.430847134361214	NA	up	0	0	0	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	ACTBL2	345651	Y	5.345498859	2.4183245911311	0.0307740874738848	0.430847134361214	NA	up	0.00680105730912	0	0.0136021146182462	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	GPC5	2262	Y	5.345498859	2.4183245911311	0.0307740874738848	0.430847134361214	NA	up	0.00642402774332	0	0.0128480554866491	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	ABCC5-AS1	100873982	N	5.345498859	2.4183245911311	0.0307740874738848	0.430847134361214	NA	up	0	0	0	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	BPIFB6	128859	Y	5.345498859	2.4183245911311	0.0307740874738848	0.430847134361214	NA	up	0	0	0	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	MRC1	4360	Y	5.345498859	2.4183245911311	0.0307740874738848	0.430847134361214	NA	up	0.00708702119258	0	0.014174042385165	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	BECN2	441925	Y	5.345498859	2.4183245911311	0.0307740874738848	0.430847134361214	NA	up	0.016753295298	0	0.0335065905959033	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	LINC02104	101926940	N	5.33479624143	2.41543316944024	0.0356975998574998	0.394038978473077	NA	up	0.0185141065214	0	0.0370282130427047	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	LINC00865	643529	N	5.33479624143	2.41543316944024	0.0356975998574998	0.394038978473077	NA	up	0.00424681039829	0	0.00849362079657321	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	PGCP1	441897	N	5.3200186487	2.41143130293229	0.0356015233697	0.395369053170894	NA	up	0	0	0	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	IQCF5-AS1	101928999	N	5.3200186487	2.41143130293229	0.0356015233697	0.395369053170894	NA	up	0	0	0	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	TXNDC2	84203	Y	5.3200186487	2.41143130293229	0.0356015233697	0.395369053170894	NA	up	0.0103202427868	0	0.0206404855736015	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	HAS1	3036	Y	5.3200186487	2.41143130293229	0.0356015233697	0.395369053170894	NA	up	0.00619598776832	0	0.0123919755366371	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	PDE1B	5153	Y	5.3200186487	2.41143130293229	0.0356015233697	0.395369053170894	NA	up	0.0130814817155	0.0129132265593	0.0132497368717649	0.0129132265593339
N	FC2	HCT116-dxRes2	HCT116	dxRes2	PKP1	5317	Y	5.3200186487	2.41143130293229	0.0356015233697	0.395369053170894	NA	up	0.00676937982709	0.00443059547684	0.00443059547684187	0.0091081641773392
N	FC2	HCT116-dxRes2	HCT116	dxRes2	ULK4P3	89837	N	5.3200186487	2.41143130293229	0.0356015233697	0.395369053170894	NA	up	0.264086219603	0.258458630309	0.258458630308941	0.269713808896922
N	FC2	HCT116-dxRes2	HCT116	dxRes2	MIR760	100126348	N	5.3200186487	2.41143130293229	0.0356015233697	0.395369053170894	NA	up	0	0	0	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	MIR6731	102465437	N	5.29954609473	2.4058687983695	0.0305145900033004	0.434918092842957	NA	up	0	0	0	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	MIR6776	102465465	N	5.29954609473	2.4058687983695	0.0305145900033004	0.434918092842957	NA	up	0	0	0	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	EFS	10278	Y	5.29954609473	2.4058687983695	0.0305145900033004	0.434918092842957	NA	up	0.00724096963142	0	0.0144819392628399	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	TEX101	83639	Y	5.29954609473	2.4058687983695	0.0305145900033004	0.434918092842957	NA	up	0	0	0	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	DPP10	57628	Y	5.29954609473	2.4058687983695	0.0305145900033004	0.434918092842957	NA	up	0.00334796375463	0	0.0066959275092695	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	CLDN11	5010	Y	5.29954609473	2.4058687983695	0.0305145900033004	0.434918092842957	NA	up	0	0	0	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	LINC00958	100506305	N	5.29954609473	2.4058687983695	0.0305145900033004	0.434918092842957	NA	up	0	0	0	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	SMIM2-IT1	100874377	N	5.29954609473	2.4058687983695	0.0305145900033004	0.434918092842957	NA	up	0	0	0	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	LRRC74A	145497	Y	5.29954609473	2.4058687983695	0.0305145900033004	0.434918092842957	NA	up	0.0116709588273	0	0.0233419176546493	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	ZNF571-AS1	100507433	N	5.29954609473	2.4058687983695	0.0305145900033004	0.434918092842957	NA	up	0	0	0	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	NANOS2	339345	Y	5.29954609473	2.4058687983695	0.0305145900033004	0.434918092842957	NA	up	0.013237052883	0	0.0264741057660005	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	MIR5093	100847022	N	5.29954609473	2.4058687983695	0.0305145900033004	0.434918092842957	NA	up	0	0	0	0
Y	FC2	HCT116-dxRes2	HCT116	dxRes2	EXO5	64789	Y	5.29953877473	2.40586680564371	2.25839855956873	1.0210415290794e-08	7.8722993788508e-08	up	0.637766828946	0.186980976496	1.08855268139538	0.186980976495697
N	FC2	HCT116-dxRes2	HCT116	dxRes2	CHRM1	1128	Y	5.28012330909	2.40057162188205	1.49379965337237	0.00658768678091062	0.0182400943391492	up	0.0846399758183	0.0417757463892	0.127504205247437	0.0417757463892484
N	FC2	HCT116-dxRes2	HCT116	dxRes2	SNAP25	6616	Y	5.27635087829	2.39954050726018	2.0407064402643	0.000133291631118496	0.000538200859844493	up	0.464683748777	0.12650612236	0.802861375194404	0.126506122359709
N	FC2	HCT116-dxRes2	HCT116	dxRes2	IGFBP4	3487	Y	5.0904833543	2.34780265035635	0.113917195146153	0.132272865828347	0.228670987603618	up	0.0523918405937	0.0237136099392	0.0810700712482897	0.0237136099391526
N	FC2	HCT116-dxRes2	HCT116	dxRes2	CD14	929	Y	5.08696149171	2.34680417304392	0.110608050771951	0.138637098615965	0.237687045942708	up	0.0417875449801	0.00876356331136	0.0748115266487804	0.00876356331136153
N	FC2	HCT116-dxRes2	HCT116	dxRes2	HIST1H2AJ	8331	Y	5.07348979389	2.34297844473979	0.172479909192008	0.069208521178427	0.135499328152798	up	0.523762966972	0.333125564329	0.714400369615152	0.333125564329463
N	FC2	HCT116-dxRes2	HCT116	dxRes2	TTTY15	64595	N	4.98206648814	2.3167442751844	2.27970530948136	4.72985266138817e-28	1.64501797037669e-26	up	0.852495815358	0.293331476082	1.41166015463483	0.293331476082048
N	FC2	HCT116-dxRes2	HCT116	dxRes2	CAVIN2	8436	Y	4.97801278846	2.3155699365906	0.187677228418612	0.0638097978193308	0.126594379058926	up	0.0370627355509	0.0156962311263	0.0584292399754824	0.0156962311263255
N	FC2	HCT116-dxRes2	HCT116	dxRes2	DKK3	27122	Y	4.96528656059	2.31187698212725	1.14660608304498	0.0105823542695159	0.0275414815442248	up	0.0867697342133	0.0312698915695	0.142269576857041	0.0312698915695261
N	FC2	HCT116-dxRes2	HCT116	dxRes2	LINC01668	101928311	N	4.91286189294	2.29656368358909	0.141314166568429	0.0940395615592057	0.174123307847701	up	0	0	0	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	TNFAIP8L3	388121	Y	4.90395984028	2.29394716449592	1.94940337047707	0.000139930286615389	0.000561872834760911	up	0.246730892875	0.0736043371073	0.419857448641687	0.0736043371073141
N	FC2	HCT116-dxRes2	HCT116	dxRes2	SV2A	9900	Y	4.88887119027	2.28950139438213	0.110034279404014	0.142578179266419	0.243265618844772	up	0.0321874675459	0.023195073595	0.0411798614967889	0.0231950735950402
N	FC2	HCT116-dxRes2	HCT116	dxRes2	ELMO1	9844	Y	4.81710068514	2.26816507888345	0.0507475166046733	0.286748148790352	NA	up	0.0135050900707	0.00846147500701	0.0185487051344769	0.00846147500700647
N	FC2	HCT116-dxRes2	HCT116	dxRes2	MIR640	693225	N	4.76293182936	2.25184989991952	0.0524121246429569	0.287588940892562	NA	up	0	0	0	0
N	FC2	HCT116-dxRes2	HCT116	dxRes2	CD80	941	Y	4.75244293578	2.24866930403998	0.0573135381443004	0.268426077047121	NA	up	0.00981783516522	0.00442828763699	0.0152073826934543	0.00442828763698507
N	FC2	HCT116-dxRes2	HCT116	dxRes2	ABCC8	6833	Y	4.75222165901	2.24860212967809	0.0567850824398818	0.267174416154752	NA	up	0.00369456058193	0.00251474337304	0.0048743777908263	0.00251474337303551
N	FC2	HCT116-dxRes2	HCT116	dxRes2	MRO	83876	Y	4.70726741864	2.23488981448489	0.34649338069763	0.0220089810021453	0.0515030201826315	up	0.0443518497115	0.0173978424191	0.0713058570038997	0.0173978424191025
N	FC2	HCT116-dxRes2	HCT116	dxRes2	FBN2	2201	Y	4.70253082922	2.2334374019129	0.0512033394150679	0.291694519585015	NA	up	0.00446001336871	0.00216897002849	0.00675105670892838	0.00216897002849398
N	FC2	HCT116-dxRes2	HCT116	dxRes2	HIST1H3J	8356	Y	4.68705256662	2.22868097514132	0.0570819612118733	0.268747615556757	NA	up	0.12658500062	0.0633383593149	0.18983164192492	0.0633383593148683
N	FC2	HCT116-dxRes2	HCT116	dxRes2	LINC00677	105370683	N	4.68087801553	2.22677916866496	0.0506498507213697	0.292773042616498	NA	up	0.0291189886757	0	0	0.0582379773513213
N	FC2	HCT116-dxRes2	HCT116	dxRes2	MIR503HG	84848	N	4.67789294036	2.22585884412197	0.270256132024581	0.034146588349495	0.0748377828589854	up	0.102123119552	0.0709498109112	0.0709498109112496	0.133296428191963
N	FC2	HCT116-dxRes2	HCT116	dxRes2	IL7R	3575	Y	4.66545076287	2.22201647699225	0.0987642408743463	0.16776792139496	0.276872691659793	up	0.0164339562327	0.0111014099342	0.021766502531068	0.0111014099342468
N	FC2	HCT116-dxRes2	HCT116	dxRes2	TNFRSF1B	7133	Y	4.65888390866	2.2199843814269	1.93814572835239	4.25825757805393e-05	0.000189999397649359	up	0.232476292473	0.0788856049503	0.386066979994928	0.0788856049503103
